year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00040746,0.05083536
1995,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00038965,0.04473823
1995,Food Related,0.00033274,1.12656953
1995,Iron and steel,0.00016916,0.26153102
1995,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00016466,0.02296227
1995,Other,0.00112969,0.98726569
1996,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00039189,0.03341714
1996,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00030525,0.06612190
1996,Food Related,0.00018614,0.53088918
1996,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00016460,0.02363312
1996,Iron and steel,0.00011816,0.23593813
1996,Other,0.00120402,1.10187413
1997,Food Related,0.00056048,2.11833758
1997,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00053451,2.95467519
1997,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00045495,0.92387616
1997,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00034862,0.16213123
1997,Iron and steel,0.00019311,0.41082716
1997,Other,0.00168811,1.13636664
1998,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00058825,4.03448858
1998,Food Related,0.00048485,1.41431648
1998,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00046010,0.13988000
1998,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00035673,0.28816378
1998,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00024245,0.03702798
1998,Other,0.00167688,1.67426582
1999,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00044010,1.71413075
1999,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00040706,0.20135451
1999,Food Related,0.00033372,1.34385089
1999,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00027105,0.32017803
1999,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00021815,0.06199184
1999,Other,0.00158551,2.11905630
