year,product_chapter,value_trln_USD,quantity_mln_metric_tons
1995,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00031280,0.03411785
1995,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00018580,0.04188948
1995,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00014911,0.02616877
1995,Plastics and articles thereof,0.00008848,0.04645575
1995,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00007450,0.40235292
1995,Other,0.00098015,1.82840280
1996,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00052647,0.06664803
1996,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00039410,0.08017021
1996,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00024294,0.03974727
1996,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00015250,0.86365928
1996,"Aircraft, spacecraft, and parts thereof",0.00012187,0.00029078
1996,Other,0.00158287,2.76456010
1997,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00069504,2.99700762
1997,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00058653,0.13414672
1997,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00043322,0.10297829
1997,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00027022,0.09022122
1997,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0.00013282,0.45142450
1997,Other,0.00159773,2.65126566
1998,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00056775,0.10632775
1998,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00045255,5.83936662
1998,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00040253,0.09813409
1998,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00025300,0.04546543
1998,"Aircraft, spacecraft, and parts thereof",0.00016622,0.00061610
1998,Other,0.00163562,4.11057562
1999,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00048777,10.55666093
1999,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00047725,0.09467564
1999,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00046329,0.13905492
1999,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00028420,0.06415775
1999,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",0.00010859,0.29549505
1999,Other,0.00163682,2.52013998
2000,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00061079,2.21822883
2000,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00038609,0.07840387
2000,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00031948,0.06684174
2000,"Aircraft, spacecraft, and parts thereof",0.00027194,0.00036298
2000,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00020099,0.03920960
2000,Other,0.00168409,4.28959713
2001,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",0.00067627,2.62154533
2001,"Machinery and mechanical appliances, boilers, nuclear reactors; parts thereof",0.00036211,0.06338654
2001,"Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof",0.00032404,0.06950987
2001,"Electrical machinery and equipment and parts thereof; sound recorders and reproducers; television image and sound recorders and reproducers, parts and accessories of such articles",0.00018395,0.04196619
2001,Cereals,0.00016307,0.59170174
2001,Other,0.00185917,4.69781467
